Date,Time,Latitude,Longitude
2019-01-18,09:53:33 PM,43.50526047,-79.68183899
2019-01-18,09:54:29 PM,43.75569153,-79.40514374
2019-01-18,09:54:34 PM,43.50740051,-79.68524933
2019-01-18,09:54:46 PM,43.75428009,-79.407341
2019-01-18,09:54:58 PM,43.7531395,-79.40914917
2019-01-18,09:55:06 PM,43.75226593,-79.41053009
2019-01-18,09:55:14 PM,43.75132751,-79.41197968
2019-01-18,09:55:29 PM,43.74953461,-79.41470337
2019-01-18,09:55:33 PM,43.51028824,-79.68990326
2019-01-18,09:55:38 PM,43.74820709,-79.41603851
2019-01-18,09:55:42 PM,43.74755478,-79.41658783
2019-01-18,09:56:04 PM,49.17599869,-122.697998
2019-01-18,09:56:29 PM,43.74111557,-79.4254303
2019-01-18,09:56:33 PM,43.51204681,-79.69285583
2019-01-18,09:56:39 PM,43.73978043,-79.42764282
2019-01-18,09:56:46 PM,43.73885345,-79.42925262
2019-01-18,09:56:54 PM,43.737854,-79.43093109
2019-01-18,09:57:10 PM,43.73615265,-79.43386841
2019-01-18,09:57:10 PM,43.73603821,-79.43405914
2019-01-18,09:57:29 PM,43.73379135,-79.43789673
2019-01-18,09:57:33 PM,43.51420975,-79.69665527
2019-01-18,09:57:36 PM,49.17606735,-122.697937
2019-01-18,09:58:27 PM,43.51651382,-79.70137024
2019-01-18,09:58:29 PM,43.72908783,-79.45323181
2019-01-18,09:58:33 PM,43.5169754,-79.70235443
2019-01-18,09:59:29 PM,43.72552109,-79.46993256
2019-01-18,09:59:34 PM,43.52200699,-79.71302795
2019-01-18,09:59:59 PM,43.72371292,-79.47746277
2019-01-18,10:00:02 PM,43.72346497,-79.47846985
2019-01-18,10:00:29 PM,43.72206116,-79.48415375
2019-01-18,10:00:33 PM,43.53130722,-79.72180176
2019-01-18,10:00:40 PM,43.72153473,-79.48630524
2019-01-18,10:00:47 PM,43.72125244,-79.48744965
2019-01-18,10:01:29 PM,43.71986008,-79.49383545
2019-01-18,10:01:34 PM,43.54262161,-79.70999908
2019-01-18,10:02:10 PM,43.71887589,-79.49962616
2019-01-18,10:02:13 PM,43.71879196,-79.50011444
2019-01-18,10:02:29 PM,43.71851349,-79.50167847
2019-01-18,10:02:32 PM,43.71849823,-79.50171661
2019-01-18,10:02:34 PM,43.55266571,-79.69816589
2019-01-18,10:02:43 PM,43.71844101,-79.50229645
2019-01-18,10:02:47 PM,43.71839523,-79.50260162
2019-01-18,10:03:03 PM,43.71818161,-79.50444031
2019-01-18,10:03:10 PM,43.71808243,-79.50540924
2019-01-18,10:03:27 PM,43.5603714,-79.68636322
2019-01-18,10:03:29 PM,43.71782684,-79.50765228
2019-01-18,10:03:33 PM,43.56138229,-79.68480682
2019-01-18,10:04:27 PM,43.56882477,-79.67645264
2019-01-18,10:04:29 PM,43.71716309,-79.51369476
2019-01-18,10:04:32 PM,43.57024765,-79.67523956
2019-01-18,10:04:33 PM,43.57042313,-79.67508698
2019-01-18,10:05:29 PM,43.71634674,-79.52101135
2019-01-18,10:05:34 PM,43.58020782,-79.66603851
2019-01-18,10:05:41 PM,43.71622467,-79.52243805
2019-01-18,10:05:44 PM,43.71614838,-79.52314758
2019-01-18,10:05:52 PM,43.71604156,-79.52420044
2019-01-18,10:06:13 PM,43.71582031,-79.52565002
2019-01-18,10:21:33 PM,43.71516037,-79.52854156
2019-01-18,10:21:40 PM,43.60104752,-79.64386749
2019-01-18,10:21:41 PM,43.61088562,-79.6333847
2019-01-18,10:21:42 PM,43.59054184,-79.65506744
2019-01-18,10:21:43 PM,43.62962723,-79.64624023
2019-01-18,10:21:44 PM,43.63789368,-79.65720367
2019-01-18,10:21:44 PM,43.64517212,-79.6678772
2019-01-18,10:21:45 PM,43.6517334,-79.67666626
2019-01-18,10:21:45 PM,43.65270615,-79.67800903
2019-01-18,10:21:46 PM,43.66134644,-79.68756866
2019-01-18,10:21:46 PM,43.66453171,-79.68605804
2019-01-18,10:21:47 PM,43.6688385,-79.6811142
2019-01-18,10:21:47 PM,43.67219162,-79.67874146
2019-01-18,10:21:48 PM,43.67406845,-79.68257141
2019-01-18,10:21:49 PM,43.6729393,-79.68547821
2019-01-18,10:21:50 PM,43.67200089,-79.68688202
2019-01-18,10:21:52 PM,43.671875,-79.68708038
2019-01-18,10:22:02 PM,49.15581894,-123.0172501
2019-01-18,10:22:17 PM,43.67187881,-79.68707275
2019-01-18,10:22:17 PM,43.62300491,-79.63767242
2019-01-18,10:22:18 PM,43.61223602,-79.63230133
2019-01-18,10:22:19 PM,43.67347336,-79.68328857
2019-01-18,10:22:19 PM,43.65493393,-79.64220428
2019-01-18,10:22:33 PM,43.67121887,-79.68860626
2019-01-18,10:22:41 PM,43.99219513,-79.45809937
2019-01-18,10:22:43 PM,43.71482849,-79.52990723
2019-01-18,10:22:44 PM,43.71439743,-79.53183746
2019-01-18,10:22:44 PM,43.71414566,-79.53289795
2019-01-18,10:22:44 PM,43.71378708,-79.53453827
2019-01-18,10:22:44 PM,43.71378708,-79.53453827
2019-01-18,10:22:44 PM,43.71290588,-79.53821564
2019-01-18,10:22:44 PM,43.7118187,-79.5428009
2019-01-18,10:22:45 PM,43.71122742,-79.54524994
2019-01-18,10:22:45 PM,43.71073914,-79.54727173
2019-01-18,10:22:45 PM,43.71064758,-79.54766846
2019-01-18,10:22:45 PM,43.71031952,-79.54905701
2019-01-18,10:22:46 PM,43.70996857,-79.55057526
2019-01-18,10:22:46 PM,43.70975494,-79.5514679
2019-01-18,10:22:46 PM,43.70835495,-79.55469513
2019-01-18,10:22:46 PM,43.70589828,-79.55721283
2019-01-18,10:22:47 PM,43.70563507,-79.55744934
2019-01-18,10:22:47 PM,43.70488739,-79.5581131
2019-01-18,10:22:47 PM,43.70065308,-79.56189728
2019-01-18,10:22:47 PM,43.70014191,-79.56233215
2019-01-18,10:22:47 PM,43.69681931,-79.5652771
2019-01-18,10:22:48 PM,43.69508743,-79.56682587
2019-01-18,10:22:48 PM,43.69486618,-79.56702423
2019-01-18,10:22:48 PM,43.69187164,-79.56948853
2019-01-18,10:22:48 PM,43.68832397,-79.5716629
2019-01-18,10:22:48 PM,43.68756104,-79.57211304
2019-01-18,10:22:48 PM,43.68305969,-79.57472992
2019-01-18,10:22:49 PM,43.68255234,-79.57498932
2019-01-18,10:22:49 PM,43.67989349,-79.57640076
2019-01-18,10:22:50 PM,43.67912292,-79.57680511
2019-01-18,10:22:50 PM,43.67771912,-79.57753754
2019-01-18,10:22:50 PM,43.67077637,-79.58583069
2019-01-18,10:22:50 PM,43.67038345,-79.58693695
2019-01-18,10:22:50 PM,43.66981506,-79.58851624
2019-01-18,10:22:51 PM,43.66405869,-79.60449982
2019-01-18,10:22:51 PM,43.66003036,-79.61420441
2019-01-18,10:22:51 PM,43.65895462,-79.61615753
2019-01-18,10:22:51 PM,43.65608597,-79.6211853
2019-01-18,10:22:53 PM,43.65393448,-79.62523651
2019-01-18,10:22:54 PM,43.64918518,-79.63626099
2019-01-18,10:22:54 PM,43.64861298,-79.63773346
2019-01-18,10:22:55 PM,49.15601349,-123.017189
2019-01-18,10:22:55 PM,43.64683151,-79.64261627
2019-01-18,10:22:56 PM,43.64614487,-79.6447525
2019-01-18,10:22:56 PM,43.64547348,-79.64711761
2019-01-18,10:22:56 PM,43.64488602,-79.64930725
2019-01-18,10:22:56 PM,43.64459229,-79.65044403
2019-01-18,10:22:57 PM,43.64432144,-79.65145874
2019-01-18,10:22:57 PM,43.64387512,-79.65296173
2019-01-18,10:22:57 PM,43.64168167,-79.65765381
2019-01-18,10:22:57 PM,43.64429474,-79.66678619
2019-01-18,10:22:57 PM,43.6465416,-79.66977692
2019-01-18,10:23:06 PM,43.65196609,-79.62939453
2019-01-18,10:23:14 PM,49.17604446,-122.6979446
2019-01-18,10:23:21 PM,43.64831161,-79.63852692
2019-01-18,10:23:28 PM,43.65446854,-79.68057251
2019-01-18,10:23:34 PM,43.67188263,-79.68707275
2019-01-18,10:23:35 PM,43.67187881,-79.68707275
2019-01-18,10:24:29 PM,43.66225815,-79.68791199
2019-01-18,10:24:34 PM,43.67189026,-79.68708038
2019-01-18,10:24:44 PM,49.15576172,-123.0172119
2019-01-18,10:25:29 PM,43.66285324,-79.68847656
2019-01-18,10:25:34 PM,43.67189407,-79.68708038
2019-01-18,10:25:37 PM,43.66317749,-79.68804169
2019-01-18,10:25:38 PM,43.67189407,-79.68708038
2019-01-18,10:25:50 PM,43.66418839,-79.6865387
2019-01-18,10:26:29 PM,43.66508102,-79.68545532
2019-01-18,10:26:33 PM,43.66528702,-79.68521118
2019-01-18,10:27:11 PM,43.66919327,-79.68074036
2019-01-18,10:27:11 PM,43.66930771,-79.68060303
2019-01-18,10:27:29 PM,43.67134094,-79.67857361
2019-01-18,10:27:44 PM,43.67204666,-79.67854309
2019-01-18,10:27:50 PM,43.6723938,-79.67912292
2019-01-18,10:28:07 PM,43.6729126,-79.67973328
2019-01-18,10:28:44 PM,43.67401505,-79.68268585
2019-01-18,10:29:01 PM,43.67279816,-79.6840744
2019-01-18,10:29:05 PM,43.67258835,-79.68430328
2019-01-18,10:29:19 PM,43.67256165,-79.68489075
2019-01-18,10:29:26 PM,43.67269135,-79.68506622
2019-01-18,10:29:55 PM,43.67280579,-79.6852417
2019-01-18,10:30:20 PM,43.67298508,-79.68551636
2019-01-18,10:31:04 PM,43.67327499,-79.68630981
2019-01-18,10:31:17 PM,43.67302322,-79.68657684
2019-01-18,10:31:41 PM,43.67231369,-79.68662262
2019-01-18,10:32:08 PM,43.67193985,-79.68704987
2019-01-18,10:32:12 PM,43.67191315,-79.6870575
2019-01-18,10:32:16 PM,43.67189407,-79.68707275
2019-01-18,10:32:29 PM,43.67189407,-79.68706512
2019-01-18,10:32:32 PM,43.65496826,-79.64225006
2019-01-18,10:32:36 PM,43.67189407,-79.68706512
2019-01-18,10:32:41 PM,43.67189407,-79.68706512
2019-01-18,10:33:04 PM,43.67191315,-79.68708038
2019-01-18,10:33:05 PM,43.67191315,-79.68708038
2019-01-18,10:33:11 PM,43.67191315,-79.68708038
2019-01-18,10:33:41 PM,43.67191696,-79.68706512
2019-01-18,10:34:20 PM,43.67190552,-79.68709564
2019-01-18,10:34:41 PM,43.67187881,-79.68702698
2019-01-18,10:35:00 PM,43.67187881,-79.68702698
2019-01-18,10:35:03 PM,43.67187881,-79.68702698
2019-01-18,10:35:22 PM,43.67187881,-79.68702698
2019-01-18,10:35:22 PM,43.67190552,-79.68710327
2019-01-18,10:35:22 PM,43.67325211,-79.68752289
2019-01-18,10:35:25 PM,43.67187881,-79.68702698
2019-01-18,10:35:41 PM,43.67187881,-79.68702698
2019-01-18,10:36:02 PM,43.67188263,-79.68702698
2019-01-18,10:36:12 PM,43.67240906,-79.68806458
2019-01-18,10:36:21 PM,43.67240906,-79.68806458
2019-01-18,10:36:41 PM,43.67188263,-79.68702698
2019-01-18,10:36:48 PM,43.67187881,-79.68702698
2019-01-18,10:37:21 PM,43.67240906,-79.68806458
2019-01-18,10:37:32 PM,43.65499496,-79.64224243
2019-01-18,10:38:21 PM,43.67241287,-79.68806458
2019-01-18,10:39:21 PM,43.67241287,-79.68805695
2019-01-18,10:40:21 PM,43.6724205,-79.68804169
2019-01-18,10:40:46 PM,43.6724205,-79.68804169
2019-01-18,10:42:32 PM,43.65498734,-79.6422348
2019-01-18,10:43:40 PM,43.6724205,-79.68803406
2019-01-18,10:43:42 PM,43.6724205,-79.68803406
2019-01-18,10:43:44 PM,43.6724205,-79.68803406
2019-01-18,10:43:45 PM,43.6724205,-79.68803406
2019-01-18,10:43:48 PM,43.6724205,-79.68803406
2019-01-18,10:44:00 PM,43.6724205,-79.68803406
2019-01-18,10:45:07 PM,43.67240143,-79.68800354
2019-01-18,10:45:07 PM,43.67326736,-79.68608856
2019-01-18,10:46:07 PM,43.67269897,-79.68516541
2019-01-18,10:46:31 PM,43.67267609,-79.68400574
2019-01-18,10:47:03 PM,43.67382813,-79.68080139
2019-01-18,10:47:31 PM,43.65496826,-79.64225006
2019-01-18,10:47:34 PM,43.67185974,-79.68702698
2019-01-18,10:47:34 PM,43.67185593,-79.68702698
2019-01-18,10:47:58 PM,43.67185593,-79.68702698
2019-01-18,10:48:03 PM,43.67190552,-79.67848969
2019-01-18,10:48:45 PM,43.67065811,-79.6761322
2019-01-18,10:48:46 PM,43.67076874,-79.67602539
2019-01-18,10:48:50 PM,43.67185211,-79.68703461
2019-01-18,10:49:08 PM,43.67185593,-79.68703461
2019-01-18,10:49:15 PM,43.67185593,-79.68703461
2019-01-18,10:49:21 PM,43.67230606,-79.67354584
2019-01-18,10:49:54 PM,43.67185974,-79.68704224
2019-01-18,10:50:21 PM,43.66881943,-79.66890717
2019-01-18,10:50:46 PM,43.67185974,-79.68704224
2019-01-18,10:50:49 PM,43.67186356,-79.68704224
2019-01-18,10:50:59 PM,43.66903687,-79.66866302
2019-01-18,10:51:16 PM,43.66896057,-79.66815948
2019-01-18,10:51:40 PM,43.67186737,-79.68704224
2019-01-18,10:51:43 PM,43.67186737,-79.68704224
2019-01-18,10:52:31 PM,43.65496063,-79.64224243
2019-01-18,10:52:36 PM,43.67186737,-79.68704224
2019-01-18,10:52:43 PM,43.66942215,-79.66856384
2019-01-18,10:52:44 PM,43.66820526,-79.66658783
2019-01-18,10:52:44 PM,43.66886139,-79.66674805
2019-01-18,10:52:51 PM,43.67186737,-79.68704224
2019-01-18,10:52:53 PM,43.66905212,-79.66829681
2019-01-18,10:53:46 PM,43.66844177,-79.6677475
2019-01-18,10:53:53 PM,43.66849899,-79.66781616
2019-01-18,10:53:57 PM,43.67188644,-79.68706512
2019-01-18,10:53:57 PM,43.67302704,-79.68643951
2019-01-18,10:54:54 PM,43.66856766,-79.66780853
2019-01-18,10:54:57 PM,43.67321777,-79.68654633
2019-01-18,10:55:07 PM,43.67327499,-79.68622589
2019-01-18,10:55:15 PM,43.67311478,-79.68595123
2019-01-18,10:55:19 PM,43.67301941,-79.68579865
2019-01-18,10:55:54 PM,43.66856766,-79.66781616
2019-01-18,10:56:09 PM,43.67252731,-79.68489075
2019-01-18,10:56:29 PM,43.67272186,-79.68408203
2019-01-18,10:56:54 PM,43.66856766,-79.66781616
2019-01-18,10:56:54 PM,43.67419434,-79.68218994
2019-01-18,10:56:57 PM,43.67420959,-79.68177032
2019-01-18,10:57:04 PM,43.6685524,-79.66783905
2019-01-18,10:57:04 PM,43.67396545,-79.68106079
2019-01-18,10:57:07 PM,43.67383957,-79.68086243
2019-01-18,10:57:20 PM,43.66830063,-79.66764832
2019-01-18,10:57:31 PM,43.65494537,-79.64225006
2019-01-18,10:57:36 PM,43.67258072,-79.67946625
2019-01-18,10:57:39 PM,43.67232132,-79.67918396
2019-01-18,10:57:41 PM,43.66825104,-79.66657257
2019-01-18,10:57:55 PM,43.66877747,-79.66668701
2019-01-18,10:58:05 PM,43.67183304,-79.67843628
2019-01-18,10:58:46 PM,43.66964722,-79.66808319
2019-01-18,10:58:56 PM,43.66957855,-79.66819763
2019-01-18,10:59:05 PM,43.67071915,-79.67685699
2019-01-18,10:59:16 PM,43.670784,-79.6761322
2019-01-18,10:59:34 PM,43.67190552,-79.67495728
2019-01-18,10:59:40 PM,43.67219925,-79.67462921
2019-01-18,10:59:51 PM,43.6697197,-79.66819
2019-01-18,10:59:55 PM,43.67232132,-79.67359924
2019-01-18,11:00:49 PM,43.66954041,-79.66763306
2019-01-18,11:00:55 PM,43.66889191,-79.6688385
2019-01-18,11:01:33 PM,43.6692543,-79.66742706
2019-01-18,11:01:42 PM,43.66902161,-79.66828156
2019-01-18,11:01:55 PM,43.66934967,-79.66732788
2019-01-18,11:01:56 PM,43.66934967,-79.66732788
2019-01-18,11:01:58 PM,43.66934967,-79.66732788
2019-01-18,11:02:25 PM,43.66854477,-79.66762543
2019-01-18,11:02:32 PM,43.65493774,-79.64224243
2019-01-18,11:02:33 PM,43.66934967,-79.66732788
2019-01-18,11:02:33 PM,43.66864014,-79.6677475
2019-01-18,11:02:37 PM,43.66866302,-79.66777039
2019-01-18,11:02:38 PM,43.66866302,-79.66776276
2019-01-18,11:02:47 PM,43.66864777,-79.66775513
2019-01-18,11:03:15 PM,43.66864014,-79.66773224
2019-01-18,11:03:19 PM,43.66862488,-79.66771698
2019-01-18,11:03:24 PM,43.66862106,-79.66770935
2019-01-18,11:03:25 PM,43.66861343,-79.66770935
2019-01-18,11:03:29 PM,43.6686058,-79.66770935
2019-01-18,11:03:33 PM,43.66934967,-79.66732788
2019-01-18,11:03:56 PM,43.66851425,-79.66772461
2019-01-18,11:04:26 PM,43.66847992,-79.66780853
2019-01-18,11:04:33 PM,43.66934967,-79.66732788
2019-01-18,11:05:06 PM,43.65494156,-79.64222717
2019-01-18,11:05:17 PM,43.66934586,-79.66732788
2019-01-18,11:05:25 PM,43.6684761,-79.66781616
2019-01-18,11:06:08 PM,43.65494919,-79.64221191
2019-01-18,11:06:08 PM,43.65357971,-79.64242554
2019-01-18,11:06:25 PM,43.66847992,-79.66780853
2019-01-18,11:06:26 PM,43.66847992,-79.66780853
2019-01-18,11:06:27 PM,43.66847992,-79.66780853
2019-01-18,11:07:06 PM,49.15598679,-123.0171432
2019-01-18,11:07:08 PM,43.65269852,-79.64373016
2019-01-18,11:07:12 PM,43.66847992,-79.66780853
2019-01-18,11:07:18 PM,43.65300369,-79.64429474
2019-01-18,11:07:26 PM,43.66848755,-79.66779327
2019-01-18,11:07:32 PM,43.65398788,-79.64562988
2019-01-18,11:07:37 PM,43.66831207,-79.66760254
2019-01-18,11:08:12 PM,43.66837692,-79.66646576
2019-01-18,11:08:18 PM,43.65820313,-79.65130615
2019-01-18,11:08:28 PM,43.66848373,-79.66777039
2019-01-18,11:08:28 PM,43.66883087,-79.66654205
2019-01-18,11:08:43 PM,43.66913986,-79.66706085
2019-01-18,11:08:56 PM,43.66942596,-79.66748047
2019-01-18,11:09:11 PM,43.66975403,-79.66801453
2019-01-18,11:09:18 PM,43.66337585,-79.65823364
2019-01-18,11:09:19 PM,43.66957855,-79.66835785
2019-01-18,11:09:34 PM,43.66924667,-79.66856384
2019-01-18,11:09:41 PM,43.66902161,-79.668396
2019-01-18,11:10:18 PM,43.66809464,-79.66467285
2019-01-18,11:10:20 PM,43.66874695,-79.66814423
2019-01-18,11:10:40 PM,43.66871262,-79.66822815
2019-01-18,11:10:41 PM,43.66871262,-79.66822815
2019-01-18,11:11:05 PM,43.67124176,-79.68862915
2019-01-18,11:11:18 PM,43.66809464,-79.66467285
2019-01-18,11:11:41 PM,43.66870499,-79.66821289
2019-01-18,11:11:58 PM,43.66870499,-79.66821289
2019-01-18,11:12:18 PM,43.66809464,-79.66467285
2019-01-18,11:12:33 PM,43.66809082,-79.66468048
2019-01-18,11:12:41 PM,43.66870499,-79.66821289
2019-01-18,11:12:48 PM,43.66785049,-79.66539764
2019-01-18,11:13:15 PM,43.66724014,-79.66690826
2019-01-18,11:13:41 PM,43.66870499,-79.66821289
2019-01-18,11:13:57 PM,43.6689949,-79.66881561
2019-01-18,11:14:21 PM,49.15570068,-123.017189
2019-01-18,11:14:40 PM,43.66870499,-79.66821289
2019-01-18,11:14:41 PM,43.66870499,-79.66821289
2019-01-18,11:14:48 PM,43.66896057,-79.66819763
2019-01-18,11:14:48 PM,43.66870499,-79.66821289
2019-01-18,11:14:54 PM,43.66870499,-79.66821289
2019-01-18,11:15:26 PM,43.6683197,-79.6673584
2019-01-18,11:16:27 PM,43.66837311,-79.66737366
2019-01-18,11:17:27 PM,43.66825867,-79.66750336
2019-01-18,11:17:32 PM,43.66825867,-79.66750336
2019-01-18,11:18:27 PM,43.66825867,-79.66750336
2019-01-18,11:19:27 PM,43.66825867,-79.66750336
2019-01-18,11:20:12 PM,43.66825867,-79.66750336
2019-01-18,11:22:32 PM,43.6687088,-79.66816711
2019-01-18,11:22:41 PM,43.99216843,-79.45810699
2019-01-18,11:23:57 PM,49.17588043,-122.6978302
2019-01-18,11:24:43 PM,49.1556778,-123.0171967
2019-01-18,11:24:57 PM,49.17591476,-122.6979446
2019-01-18,11:25:10 PM,49.17594528,-122.6979065
2019-01-18,11:27:33 PM,43.66871262,-79.66815948
2019-01-18,11:28:12 PM,43.66871262,-79.66815948
2019-01-19,12:05:17 AM,43.66936493,-79.6673584
2019-01-19,12:07:05 AM,49.15601349,-123.0171738
2019-01-19,12:11:05 AM,43.67118073,-79.68863678
2019-01-19,12:14:21 AM,49.15571976,-123.017189
2019-01-19,12:14:53 AM,43.66820145,-79.66771698
2019-01-19,12:20:11 AM,43.66871262,-79.66819
2019-01-19,12:21:03 AM,49.17589188,-122.6980515
2019-01-19,12:21:59 AM,49.17597198,-122.6981583
2019-01-19,12:22:41 AM,43.9921608,-79.45810699
2019-01-19,12:24:43 AM,49.15569305,-123.0172119
2019-01-19,12:24:45 AM,49.17605209,-122.6978531
2019-01-19,01:05:18 AM,43.66936111,-79.66737366
2019-01-19,01:07:05 AM,49.15602112,-123.0172272
2019-01-19,01:11:06 AM,43.67121506,-79.68864441
2019-01-19,01:14:21 AM,49.15575027,-123.0172501
2019-01-19,01:14:53 AM,43.66832733,-79.66806793
2019-01-19,01:20:11 AM,43.66870499,-79.66806793
2019-01-19,01:22:41 AM,43.99217606,-79.45809174
2019-01-19,01:24:43 AM,49.15570831,-123.0171738
2019-01-19,01:24:45 AM,49.17617035,-122.697998
2019-01-19,02:05:17 AM,43.66936111,-79.66740417
2019-01-19,02:09:06 AM,49.15597153,-123.0171356
2019-01-19,02:11:05 AM,43.67120743,-79.68863678
2019-01-19,02:14:21 AM,49.15566254,-123.0174026
2019-01-19,02:14:53 AM,43.6689682,-79.66799927
2019-01-19,02:20:11 AM,43.6686821,-79.66815948
2019-01-19,02:22:41 AM,43.99215698,-79.45809174
2019-01-19,02:24:43 AM,49.15565109,-123.0172653
2019-01-19,02:25:01 AM,49.17599869,-122.6976929
2019-01-19,02:25:01 AM,49.17598724,-122.6977615
2019-01-19,02:25:48 AM,49.17610931,-122.69767
2019-01-19,03:05:17 AM,43.66934204,-79.66737366
2019-01-19,03:07:05 AM,49.15604782,-123.017189
2019-01-19,03:11:05 AM,43.67121506,-79.68862152
2019-01-19,03:14:21 AM,49.15573502,-123.0172424
2019-01-19,03:14:53 AM,43.6679039,-79.66676331
2019-01-19,03:15:18 AM,49.15565872,-123.0171967
2019-01-19,03:15:31 AM,49.15565872,-123.0171967
2019-01-19,03:20:11 AM,43.66867828,-79.66809082
2019-01-19,03:20:31 AM,49.15567398,-123.0172119
2019-01-19,03:22:41 AM,43.99217987,-79.45807648
2019-01-19,03:23:34 AM,49.1556778,-123.0172424
2019-01-19,03:25:06 AM,49.15550613,-123.0180283
2019-01-19,03:25:31 AM,49.15550613,-123.0180283
2019-01-19,03:26:49 AM,49.17591858,-122.6979065
2019-01-19,03:27:28 AM,49.15550613,-123.0179977
2019-01-19,03:36:42 AM,49.15552139,-123.0180969
2019-01-19,03:38:08 AM,49.1554985,-123.0182648
2019-01-19,03:41:42 AM,49.15581512,-123.0183716
2019-01-19,03:46:41 AM,49.15581894,-123.0181351
2019-01-19,03:51:41 AM,49.15582657,-123.0181351
2019-01-19,03:56:41 AM,49.15582275,-123.0181503
2019-01-19,04:01:41 AM,49.15581512,-123.018158
2019-01-19,04:05:17 AM,43.66935349,-79.66739655
2019-01-19,04:06:42 AM,49.15517426,-123.0129166
2019-01-19,04:06:42 AM,49.15523148,-123.0180511
2019-01-19,04:06:43 AM,49.1551857,-123.0128784
2019-01-19,04:07:05 AM,49.15599442,-123.0171738
2019-01-19,04:07:43 AM,49.15954208,-123.0127869
2019-01-19,04:08:43 AM,49.16710663,-123.0127487
2019-01-19,04:09:14 AM,49.16982651,-123.012001
2019-01-19,04:10:14 AM,49.16909027,-122.9992828
2019-01-19,04:11:05 AM,43.67123413,-79.68863678
2019-01-19,04:11:14 AM,49.16928101,-122.9859238
2019-01-19,04:11:42 AM,49.16897202,-122.9790649
2019-01-19,04:12:13 AM,49.16885376,-122.9719162
2019-01-19,04:13:14 AM,49.17690277,-122.9595718
2019-01-19,04:13:32 AM,49.17579269,-122.9553757
2019-01-19,04:14:21 AM,49.15571976,-123.0171967
2019-01-19,04:14:33 AM,49.16575623,-122.9453049
2019-01-19,04:14:53 AM,43.66848373,-79.66712189
2019-01-19,04:15:33 AM,49.15361404,-122.9403458
2019-01-19,04:16:33 AM,49.14099503,-122.9349976
2019-01-19,04:16:42 AM,49.13928604,-122.933548
2019-01-19,04:17:33 AM,49.12923431,-122.9283981
2019-01-19,04:18:33 AM,49.11618042,-122.9231873
2019-01-19,04:19:33 AM,49.10903168,-122.9046402
2019-01-19,04:20:11 AM,43.66868591,-79.66809845
2019-01-19,04:20:33 AM,49.09589386,-122.896347
2019-01-19,04:21:11 AM,49.09019089,-122.8955994
2019-01-19,04:21:28 AM,49.09127426,-122.8978424
2019-01-19,04:21:42 AM,49.09212112,-122.8961029
2019-01-19,04:21:42 AM,49.09212494,-122.8958969
2019-01-19,04:22:41 AM,43.99216843,-79.45808411
2019-01-19,04:22:45 AM,49.09114075,-122.8777313
2019-01-19,04:23:43 AM,49.08982086,-122.8561172
2019-01-19,04:24:43 AM,49.08430481,-122.8367996
2019-01-19,04:25:43 AM,49.07345963,-122.821907
2019-01-19,04:26:43 AM,49.06269455,-122.8071365
2019-01-19,04:26:44 AM,49.06269455,-122.8071365
2019-01-19,04:26:53 AM,49.17592621,-122.6978836
2019-01-19,04:27:43 AM,49.05178833,-122.7924118
2019-01-19,04:28:43 AM,49.04016113,-122.7795486
2019-01-19,04:29:44 AM,49.02824402,-122.7664566
2019-01-19,04:30:43 AM,49.01661301,-122.7598648
2019-01-19,04:30:59 AM,49.01515198,-122.7609863
2019-01-19,04:31:13 AM,49.01630402,-122.7619705
2019-01-19,04:31:43 AM,49.01662445,-122.7573471
2019-01-19,04:31:45 AM,49.01652527,-122.7567368
2019-01-19,04:32:46 AM,49.01662827,-122.7417297
2019-01-19,04:33:28 AM,49.01605988,-122.7354507
2019-01-19,04:34:28 AM,49.00791168,-122.7355881
2019-01-19,04:35:04 AM,49.00554657,-122.7362289
2019-01-19,04:35:26 AM,49.00508499,-122.7372971
2019-01-19,04:36:26 AM,49.00251007,-122.7368011
2019-01-19,04:36:43 AM,49.00251007,-122.7368011
2019-01-19,04:37:26 AM,49.00251007,-122.7368011
2019-01-19,04:38:26 AM,49.00251007,-122.7368011
2019-01-19,04:39:26 AM,49.00245285,-122.7366104
2019-01-19,04:40:26 AM,49.00245285,-122.7366104
2019-01-19,04:41:26 AM,49.00242233,-122.7365036
2019-01-19,04:41:43 AM,49.00242233,-122.7365036
2019-01-19,04:42:26 AM,49.00242233,-122.7365036
2019-01-19,04:43:26 AM,49.00242233,-122.7365036
2019-01-19,04:43:53 AM,49.00242233,-122.7365036
2019-01-19,04:46:44 AM,49.00234604,-122.7363205
2019-01-19,04:51:43 AM,49.00215149,-122.7361298
2019-01-19,04:56:43 AM,49.00199509,-122.7365875
2019-01-19,05:01:44 AM,49.00196838,-122.7371445
2019-01-19,05:05:17 AM,43.66937256,-79.66737366
2019-01-19,05:06:43 AM,49.00196838,-122.7377472
2019-01-19,05:07:05 AM,49.15604019,-123.0171585
2019-01-19,05:10:41 AM,49.00194168,-122.7382126
2019-01-19,05:10:41 AM,49.00194168,-122.7382126
2019-01-19,05:11:06 AM,49.00196075,-122.7377472
2019-01-19,05:11:06 AM,49.00194168,-122.7382126
2019-01-19,05:11:06 AM,43.67123413,-79.68861389
2019-01-19,05:11:36 AM,49.00194168,-122.7382126
2019-01-19,05:11:47 AM,49.00194168,-122.7382126
2019-01-19,05:11:56 AM,49.00194168,-122.7382813
